Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Exam_Score,Extracurricular_Activities_No,Extracurricular_Activities_Yes,School_Type_Private,School_Type_Public,Gender_Female,Gender_Male,Internet_Access_No,Internet_Access_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Learning_Disabilities_No,Learning_Disabilities_Yes
19,66,0,2,8,77,1,3,2,2,4,0,64,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
19,92,2,2,6,88,1,1,0,2,2,2,71,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
27,63,0,0,4,92,2,0,1,2,3,0,68,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
21,68,1,2,5,66,1,2,0,2,3,1,64,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
16,86,2,2,6,62,1,1,1,0,4,1,66,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
31,94,1,2,5,92,1,1,0,1,4,1,72,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
20,70,1,2,9,69,0,2,2,0,3,2,66,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
16,81,2,2,8,57,0,1,2,2,2,1,66,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
22,68,0,2,8,96,2,1,2,2,3,2,68,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
22,92,2,1,7,74,0,2,2,1,4,0,70,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
9,91,2,2,10,59,0,0,1,2,2,0,64,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
32,66,0,0,10,77,0,3,2,2,1,0,71,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,79,2,0,9,94,1,2,1,2,5,0,72,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
18,91,0,2,6,69,2,5,1,0,2,1,71,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
13,73,2,1,9,59,2,0,2,0,4,2,63,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
22,85,1,2,4,79,2,1,0,1,2,0,68,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
21,62,2,2,9,92,2,1,2,2,4,1,63,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
22,84,2,2,4,56,2,0,0,1,2,1,66,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
21,66,2,2,7,52,0,1,2,2,3,1,63,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
23,93,0,0,9,53,0,1,1,2,4,0,72,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
29,74,2,0,8,62,0,3,1,0,3,2,70,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
23,71,2,2,5,50,2,1,1,0,1,0,65,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
14,94,2,0,7,71,2,0,2,2,3,0,67,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
28,62,1,0,8,85,2,2,1,0,3,1,66,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
30,76,2,2,7,86,2,1,2,0,2,2,69,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
39,75,2,0,6,82,0,1,0,1,3,0,73,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
13,71,2,0,8,65,0,2,2,2,4,2,66,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
21,96,2,2,9,87,2,0,2,2,6,1,70,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
8,90,0,0,7,79,0,2,1,2,4,0,68,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
23,63,1,2,9,93,2,2,2,0,2,1,65,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
17,89,2,2,7,74,2,1,1,2,2,2,67,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
32,81,0,2,6,59,0,2,0,2,2,1,71,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
15,96,0,0,9,82,2,2,1,1,3,1,70,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
10,73,2,1,9,58,1,5,1,2,3,1,61,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
17,83,0,2,6,98,2,0,2,2,3,1,69,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
8,80,1,2,6,85,2,1,1,0,3,2,63,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
25,80,2,2,10,88,1,0,1,0,2,0,67,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
8,78,0,2,7,84,2,0,2,2,2,0,65,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
20,68,0,2,7,55,0,0,1,1,3,1,63,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
8,90,2,2,7,73,0,3,0,1,4,2,67,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
18,78,1,0,9,83,2,2,1,2,2,2,66,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
30,98,1,2,10,61,2,0,1,2,3,2,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
22,70,2,0,7,84,1,3,1,0,5,1,68,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
15,87,0,2,10,91,2,1,1,1,4,1,67,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
20,98,2,2,6,64,2,1,0,0,3,2,72,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
20,87,2,0,7,60,2,0,1,2,2,1,66,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
23,95,2,2,8,94,2,1,2,2,4,1,73,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
12,93,0,0,6,50,1,4,0,0,3,2,71,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
24,74,1,1,8,63,0,1,1,0,3,1,65,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
4,84,2,2,6,70,2,5,2,0,4,1,65,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
16,66,0,2,5,84,2,2,2,2,3,1,65,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
17,81,2,2,4,100,1,2,2,0,2,0,68,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
24,69,0,2,7,69,2,7,0,2,3,0,70,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
20,90,2,1,8,97,1,1,2,1,2,1,68,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
12,81,1,2,5,68,0,0,1,0,2,1,62,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
14,76,2,2,7,85,0,3,1,2,3,0,66,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
21,71,2,2,7,58,1,3,1,2,5,0,65,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
20,100,2,2,7,73,2,1,1,2,4,0,71,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
17,63,2,2,6,94,1,0,2,2,2,1,61,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
17,62,2,2,7,66,0,2,0,2,4,1,63,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
24,69,2,0,7,55,1,3,2,0,4,1,67,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
17,99,2,2,8,76,1,2,0,2,4,2,70,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
19,99,2,2,5,72,1,3,2,0,4,2,73,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
11,95,2,2,5,95,1,1,1,0,3,2,69,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
9,69,1,2,7,80,2,1,2,2,3,0,61,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
16,66,2,2,6,100,2,1,2,2,3,1,64,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
18,64,1,2,7,57,2,1,0,2,3,1,61,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
15,64,2,2,6,92,1,3,1,2,4,0,63,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
18,83,2,1,9,62,0,2,1,2,2,1,65,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
30,91,0,2,9,62,1,3,1,0,4,2,73,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
25,75,2,1,8,75,0,2,0,0,4,2,68,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
25,99,2,2,8,83,2,1,2,2,2,0,72,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
12,77,1,1,7,85,2,1,2,2,3,0,62,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
13,66,0,2,9,51,1,3,2,2,2,2,63,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
3,79,1,2,7,64,1,0,2,2,3,2,58,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
15,87,2,2,10,83,2,1,0,0,3,1,68,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
26,93,0,0,6,94,1,1,2,0,2,1,74,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
23,78,2,2,5,83,2,1,2,2,3,1,68,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
19,84,2,2,5,63,2,1,0,2,2,1,67,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
20,71,2,2,5,75,1,0,2,2,4,1,65,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
16,86,1,1,5,82,1,0,1,2,4,1,63,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
21,99,2,1,7,57,0,2,2,2,2,2,71,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
25,62,2,1,8,77,2,0,2,1,4,0,62,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
10,95,0,1,7,74,0,2,1,2,3,1,66,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
22,82,1,2,5,67,1,1,1,0,1,2,65,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
26,70,0,2,6,81,1,0,1,0,3,1,66,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
18,98,0,1,8,82,2,3,2,0,3,0,71,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
24,79,1,0,6,99,0,2,1,0,3,1,68,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
37,73,2,0,6,71,2,0,0,0,5,1,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
19,67,2,0,5,77,2,1,2,0,4,2,66,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
22,70,2,1,6,58,1,4,0,2,2,2,66,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
16,93,1,0,6,77,0,2,1,2,1,1,67,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
21,85,1,0,7,52,2,5,0,0,3,2,71,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
23,97,0,0,8,57,1,2,0,2,1,2,72,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
21,69,1,2,7,59,2,3,1,2,3,2,64,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
14,65,1,0,7,82,1,1,1,1,3,1,60,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
21,60,0,1,8,78,2,2,2,0,2,1,64,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
29,80,2,1,5,90,2,2,2,1,1,0,70,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
23,100,2,1,10,73,2,3,2,2,2,0,72,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
26,88,2,0,6,74,2,0,1,2,2,1,68,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
19,72,2,1,8,58,2,0,2,1,3,1,62,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
24,95,2,1,5,87,2,0,1,2,2,1,68,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
14,61,2,1,7,71,2,0,2,1,1,2,60,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
22,93,2,0,9,59,1,3,1,0,4,2,72,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
14,72,1,0,7,89,2,2,2,2,3,1,65,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
16,66,2,1,9,84,0,3,1,1,4,1,63,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
21,69,2,1,7,85,2,2,2,2,0,2,66,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
22,79,1,2,10,57,1,1,2,0,2,1,65,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
13,77,2,0,4,83,2,1,2,0,2,2,65,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
26,72,1,0,8,85,2,2,1,2,3,1,67,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
23,67,2,2,4,50,1,4,1,2,3,0,65,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
16,90,0,2,7,66,2,0,0,0,3,1,67,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
11,100,2,2,9,54,1,1,1,2,3,2,66,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
19,91,1,0,9,84,0,2,0,0,3,1,71,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
17,72,2,2,8,61,2,1,2,2,4,2,64,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
21,70,1,1,7,63,2,0,2,2,2,1,61,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
18,69,0,0,8,54,1,1,0,0,2,1,65,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
8,65,2,2,10,74,2,1,2,0,5,1,61,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
18,82,0,1,7,52,1,1,1,2,4,1,64,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
18,84,0,0,8,92,1,0,1,0,3,0,69,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
24,88,2,2,6,51,0,4,2,1,4,1,71,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
16,87,0,2,9,53,0,3,2,0,5,0,70,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
30,72,0,2,8,82,0,1,1,2,1,0,70,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
9,73,2,2,6,96,1,0,1,0,2,1,62,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
28,87,2,2,8,95,2,2,2,1,3,2,73,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
19,74,2,0,8,54,0,0,2,2,3,0,66,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
25,69,2,2,8,64,2,1,0,1,3,2,66,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
20,75,1,2,7,76,2,3,0,0,3,0,66,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
27,71,2,2,9,51,2,3,0,2,1,0,66,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
18,64,2,2,6,76,2,2,2,0,4,1,65,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
13,93,1,1,7,72,0,2,2,2,2,2,67,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
29,94,0,2,7,79,2,6,1,0,4,0,76,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
19,69,2,2,9,96,2,0,0,0,3,1,66,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
21,63,2,2,6,64,1,1,0,0,3,1,63,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
27,90,2,2,7,82,2,0,2,2,3,0,71,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
14,68,2,0,6,71,1,1,2,2,3,0,63,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
24,76,0,1,7,72,1,1,0,2,2,0,67,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
16,63,2,2,8,82,2,0,0,2,3,1,63,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
19,69,0,2,5,98,2,0,0,2,4,1,66,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
20,92,2,2,9,93,1,3,0,2,2,0,72,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
11,92,0,2,8,82,0,4,2,2,2,2,70,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
15,68,0,1,6,73,2,0,2,2,3,0,62,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
28,73,0,2,6,71,2,0,2,0,2,0,69,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
25,65,1,2,9,89,2,2,2,0,3,1,66,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
20,63,2,2,8,61,2,2,0,2,3,1,64,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,100,1,2,6,79,2,2,1,2,1,1,70,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
18,86,2,2,6,75,0,0,1,0,4,1,67,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,82,2,0,8,82,1,1,2,2,2,2,71,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
19,91,2,2,8,59,0,1,0,2,2,2,69,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,94,0,1,8,85,2,1,2,2,4,0,70,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
27,92,2,2,7,81,2,0,1,2,1,0,70,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
15,61,0,1,8,59,2,1,2,2,2,2,61,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
29,67,1,0,7,72,2,0,2,0,3,1,65,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0
11,86,2,0,6,84,2,0,0,0,3,1,67,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
30,75,2,1,9,95,1,1,0,2,5,2,70,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
19,87,1,0,6,50,2,3,1,2,2,2,68,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
9,98,0,0,7,58,2,2,2,2,4,0,69,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
17,68,2,2,7,99,2,1,2,1,1,2,65,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
14,95,0,2,6,88,2,2,1,1,2,1,68,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
16,73,0,2,7,81,2,1,0,0,4,2,67,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
19,100,2,0,6,57,2,1,0,2,2,1,70,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
26,66,0,0,8,71,0,2,2,2,3,1,68,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
21,81,0,2,7,86,2,1,1,2,4,0,69,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
22,92,0,1,5,95,1,0,1,1,3,2,70,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
13,77,0,0,7,69,2,2,1,0,5,0,67,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
15,79,0,0,6,100,2,4,1,2,3,0,70,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
31,99,2,1,4,57,0,1,0,0,2,2,74,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
16,77,2,1,7,69,1,1,1,0,4,1,63,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
30,84,0,2,9,94,2,1,1,0,2,1,72,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
19,62,0,2,7,82,1,0,1,1,5,2,62,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
20,94,2,2,8,91,2,1,1,2,2,2,71,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
26,86,2,1,7,95,2,0,1,0,5,1,68,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
28,76,2,0,6,75,0,3,0,2,3,1,72,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
19,61,2,0,6,62,0,1,0,2,2,2,64,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
18,84,1,1,5,85,2,0,2,2,4,1,64,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
20,61,1,0,8,78,2,0,1,2,5,1,63,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
22,60,0,2,8,89,2,2,2,0,4,0,66,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
25,85,2,2,7,76,2,2,0,2,2,0,71,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
20,68,2,0,4,91,0,4,0,2,4,0,70,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
24,68,0,2,8,95,1,3,2,2,0,1,67,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
30,86,0,0,6,87,2,0,1,1,4,0,73,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
22,62,1,2,7,87,2,2,0,1,3,1,64,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
22,73,1,2,5,79,2,4,2,1,1,2,65,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
11,66,2,2,7,74,2,3,2,0,3,1,62,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
4,83,0,2,7,99,1,1,1,1,3,0,64,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
22,86,1,2,4,82,1,1,1,1,5,0,67,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
19,89,2,0,9,92,0,5,2,2,3,2,74,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
17,70,0,2,7,75,2,1,1,2,4,0,63,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
21,64,0,1,7,78,1,1,2,2,4,1,64,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
20,63,2,1,8,83,1,4,2,2,3,2,64,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
27,77,1,0,7,86,0,1,0,0,3,0,70,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
21,98,2,2,8,72,2,3,1,1,3,1,71,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
16,69,2,2,5,68,2,0,2,0,4,0,63,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
19,64,2,0,4,71,2,1,0,2,3,1,65,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
23,84,2,0,7,61,2,2,2,0,5,0,70,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
17,87,1,1,9,71,2,2,1,2,3,0,65,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
16,86,0,2,5,94,0,0,2,2,2,1,68,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
21,94,2,0,6,99,2,1,2,0,2,1,72,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
20,79,2,0,4,79,1,0,2,0,4,1,67,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
23,65,0,0,7,57,1,1,0,2,4,1,65,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
18,72,2,2,8,71,1,2,0,2,4,2,66,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
9,86,0,0,8,80,2,1,1,2,5,0,67,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
17,85,2,1,6,69,2,1,2,2,3,2,65,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
25,81,2,2,4,60,2,2,2,2,3,1,68,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
18,87,2,2,5,61,0,2,2,2,1,1,68,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
19,85,2,0,9,74,2,1,0,2,3,0,69,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
26,95,2,1,8,61,2,2,2,2,2,2,71,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
16,83,2,2,7,62,2,0,1,2,1,2,64,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
19,70,2,2,5,89,2,1,1,0,2,1,64,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
17,87,2,2,9,53,1,3,1,2,3,2,67,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
14,96,2,0,6,66,2,3,2,2,2,0,70,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
19,75,2,0,8,77,2,1,1,1,4,1,66,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
23,91,0,2,5,53,1,3,2,0,3,1,70,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
20,89,2,0,7,84,1,1,0,0,4,1,70,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
22,62,0,2,9,69,1,1,0,1,3,0,64,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
31,83,1,0,6,70,2,3,1,2,3,0,71,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
18,65,2,0,8,63,2,1,2,2,3,1,63,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
22,99,2,2,5,67,0,1,2,0,3,0,72,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
17,92,0,0,6,93,2,4,2,1,4,0,72,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
15,64,0,1,7,89,1,0,1,2,2,1,61,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
16,65,0,1,8,97,0,2,1,2,4,1,63,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1
17,84,1,0,7,85,0,0,2,2,2,0,67,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
22,74,0,1,8,79,1,3,2,2,1,1,67,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
34,61,2,1,9,63,1,2,2,2,5,1,65,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
16,82,1,2,6,83,2,0,2,2,2,1,64,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
18,76,2,1,5,95,0,2,0,0,6,2,69,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
20,64,2,0,6,53,0,4,0,2,4,0,65,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
22,92,0,0,9,72,1,1,1,0,4,2,71,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
22,97,2,2,6,57,2,0,2,0,2,1,70,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
28,90,1,2,9,91,2,0,2,2,2,0,98,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
5,93,2,2,7,81,2,1,1,0,2,0,65,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
6,69,0,2,10,94,2,1,2,2,4,2,63,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0
17,71,2,2,10,53,1,0,1,1,3,1,61,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
27,68,2,1,9,95,2,1,1,2,3,0,67,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
11,91,2,2,5,53,2,0,1,2,2,2,64,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
2,98,0,2,4,64,2,1,1,0,2,1,65,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
